barcode,stan,price,delivery_text
5904356730916,2,19.79,3-7 d. d.
5904356730923,2,19.79,3-7 d. d.
5904356730930,0,19.79,3-7 d. d.
5904356731050,0,19.79,3-7 d. d.
5904356731067,2,19.79,3-7 d. d.
5904356859259,2,19.79,3-7 d. d.
5904356859266,2,19.79,3-7 d. d.
5904356859273,2,19.79,3-7 d. d.
5904356859280,2,19.79,3-7 d. d.
5905375849436,2,19.79,3-7 d. d.
5907644000159,15,19.89,3-7 d. d.
5904209892907,2,19.89,3-7 d. d.
5901435411834,15,19.89,3-7 d. d.
5904335876376,0,19.89,3-7 d. d.
5903067004484,2,19.89,3-7 d. d.
5907180601155,15,19.89,3-7 d. d.
5903033901939,5,19.89,3-7 d. d.
5905204310076,2,19.89,3-7 d. d.
5900511530216,2,19.89,3-7 d. d.
5907644006854,15,19.99,3-7 d. d.
5907644006861,15,19.99,3-7 d. d.
5901811163753,2,19.99,3-7 d. d.
5903407680712,15,19.99,3-7 d. d.
72239311844,2,19.99,3-7 d. d.
672552445679,2,19.99,3-7 d. d.
5908288982337,2,19.99,3-7 d. d.
5907784467379,0,19.99,3-7 d. d.
5907784468451,2,19.99,3-7 d. d.
5901691878204,5,19.99,3-7 d. d.
5901691878211,5,19.99,3-7 d. d.
5901691878228,5,19.99,3-7 d. d.
5903407215853,5,19.99,3-7 d. d.
5901691876873,5,19.99,3-7 d. d.
5901691876897,5,19.99,3-7 d. d.
5902675045605,0,19.99,3-7 d. d.
5902675045551,0,19.99,3-7 d. d.
5902675045568,0,19.99,3-7 d. d.
5902675045575,0,19.99,3-7 d. d.
5900511615173,2,19.99,3-7 d. d.
5900511616385,5,19.99,3-7 d. d.
6934510505301,2,19.99,3-7 d. d.
5904326944275,0,19.99,3-7 d. d.
6925783810476,15,20.09,3-7 d. d.
5908275161400,2,20.09,3-7 d. d.
8058664072422,2,20.09,3-7 d. d.
5904356931030,0,20.09,3-7 d. d.
5904356931061,0,20.09,3-7 d. d.
5907784461193,5,20.09,3-7 d. d.
5907784467430,2,20.09,3-7 d. d.
5907784469434,2,20.09,3-7 d. d.
5903407215617,15,20.09,3-7 d. d.
4008600425458,5,20.09,3-7 d. d.
4008600425472,5,20.09,3-7 d. d.
4008600425441,2,20.09,3-7 d. d.
4008600425434,2,20.09,3-7 d. d.
5905375835149,0,20.09,3-7 d. d.
5905375839406,0,20.09,3-7 d. d.
5905375847692,0,20.09,3-7 d. d.
5900511616392,2,20.09,3-7 d. d.
5010415333575,5,20.09,3-7 d. d.
5010415333612,0,20.09,3-7 d. d.
5010415472083,2,20.09,3-7 d. d.
5010415478306,2,20.09,3-7 d. d.
6971608440182,2,20.09,3-7 d. d.
6971608442216,2,20.09,3-7 d. d.
6971608442438,5,20.09,3-7 d. d.
8592168272877,2,20.09,3-7 d. d.
8058664175529,2,20.19,3-7 d. d.
8058664175536,15,20.19,3-7 d. d.
6927049022555,0,20.19,3-7 d. d.
5902983492450,2,20.19,3-7 d. d.
5907784469793,2,20.19,3-7 d. d.
5906555614103,2,20.19,3-7 d. d.
4008600417200,0,20.19,3-7 d. d.
4008600406365,15,20.19,3-7 d. d.
4008600418696,0,20.19,3-7 d. d.
4008600418719,0,20.19,3-7 d. d.
6934510509613,5,20.19,3-7 d. d.
6934510509637,5,20.19,3-7 d. d.
5908275180531,0,20.29,3-7 d. d.
672552427972,5,20.29,3-7 d. d.
793591755410,0,20.29,3-7 d. d.
5904754608343,15,20.29,3-7 d. d.
4052396031294,2,20.29,3-7 d. d.
5060420231175,2,20.29,3-7 d. d.
5901691833371,15,20.29,3-7 d. d.
5903407741048,15,20.29,3-7 d. d.
9001616831959,15,20.29,3-7 d. d.
9001616851070,2,20.29,3-7 d. d.
9001616831966,15,20.29,3-7 d. d.
5906555614097,2,20.29,3-7 d. d.
5060666871586,0,20.29,3-7 d. d.
5060666871593,0,20.29,3-7 d. d.
5060666871623,2,20.29,3-7 d. d.
5060666871630,0,20.29,3-7 d. d.
5060666871562,5,20.29,3-7 d. d.
5060666870350,0,20.29,3-7 d. d.
4895167984739,0,20.29,3-7 d. d.
4895167984777,0,20.29,3-7 d. d.
5905375834883,0,20.29,3-7 d. d.
5905375834890,0,20.29,3-7 d. d.
5905375839000,0,20.29,3-7 d. d.
5900511019124,2,20.29,3-7 d. d.
5905692301006,15,20.29,3-7 d. d.
8710103826286,5,20.39,3-7 d. d.
8710103826316,15,20.39,3-7 d. d.
6941607368435,0,20.39,3-7 d. d.
5901691816503,15,20.39,3-7 d. d.
5903317816928,2,20.39,3-7 d. d.
5903317816904,2,20.39,3-7 d. d.
5901691854024,2,20.39,3-7 d. d.
5901691854000,2,20.39,3-7 d. d.
5903067007669,5,20.39,3-7 d. d.
5903067015923,5,20.39,3-7 d. d.
5903067009670,5,20.39,3-7 d. d.
5902675067942,2,20.39,3-7 d. d.
5905375838690,0,20.39,3-7 d. d.
5905375838775,0,20.39,3-7 d. d.
5902963008381,2,20.39,3-7 d. d.
5902963008398,2,20.39,3-7 d. d.
5902963008404,5,20.39,3-7 d. d.
5902963002754,5,20.39,3-7 d. d.
5902963002761,5,20.39,3-7 d. d.
5902963002778,2,20.39,3-7 d. d.
5902963004864,2,20.39,3-7 d. d.
5902963004857,2,20.39,3-7 d. d.
5902963009005,5,20.39,3-7 d. d.
5902963009012,5,20.39,3-7 d. d.
5902963011589,5,20.39,3-7 d. d.
5902963011596,5,20.39,3-7 d. d.
5900511614053,2,20.39,3-7 d. d.
5900511616408,2,20.39,3-7 d. d.
5900694321700,2,20.39,3-7 d. d.
5900694322103,5,20.39,3-7 d. d.
5900694322202,5,20.39,3-7 d. d.
5904165682130,5,20.49,3-7 d. d.
5904165682154,0,20.49,3-7 d. d.
5904165681881,5,20.49,3-7 d. d.
5904165681898,15,20.49,3-7 d. d.
5904165682178,15,20.49,3-7 d. d.
5904165684431,5,20.49,3-7 d. d.
5904165684448,5,20.49,3-7 d. d.
5904165684455,2,20.49,3-7 d. d.
5904165684462,2,20.49,3-7 d. d.
5904165684479,5,20.49,3-7 d. d.
5904165684509,2,20.49,3-7 d. d.
5904165685759,2,20.49,3-7 d. d.
5904165685766,5,20.49,3-7 d. d.
5904165685773,2,20.49,3-7 d. d.
5904165685803,5,20.49,3-7 d. d.
5904165687753,5,20.49,3-7 d. d.
5904165687760,5,20.49,3-7 d. d.
5904165689467,2,20.49,3-7 d. d.
5904165689474,15,20.49,3-7 d. d.
5904165689481,5,20.49,3-7 d. d.
5907001940074,15,20.49,3-7 d. d.
5907001940081,15,20.49,3-7 d. d.
5902605479937,0,20.49,3-7 d. d.
5904165685841,0,20.49,3-7 d. d.
5904165687395,2,20.49,3-7 d. d.
5904165687401,2,20.49,3-7 d. d.
5904165681195,2,20.49,3-7 d. d.
5902605479128,0,20.49,3-7 d. d.
5904165685780,5,20.49,3-7 d. d.
5904165685797,5,20.49,3-7 d. d.
5904165687722,2,20.49,3-7 d. d.
5904165687739,2,20.49,3-7 d. d.
5904165687746,5,20.49,3-7 d. d.
5904165685834,2,20.49,3-7 d. d.
5904165685858,5,20.49,3-7 d. d.
5904165685865,2,20.49,3-7 d. d.
5902605479944,0,20.49,3-7 d. d.
5904209893393,2,20.49,3-7 d. d.
5904209893416,2,20.49,3-7 d. d.
5904044995337,0,20.49,3-7 d. d.
5904044995351,2,20.49,3-7 d. d.
5904044995863,2,20.49,3-7 d. d.
6925783819707,2,20.49,3-7 d. d.
6925783819714,2,20.49,3-7 d. d.
6925783819721,5,20.49,3-7 d. d.
5901691870710,15,20.49,3-7 d. d.
5901691870673,15,20.49,3-7 d. d.
672552430101,2,20.49,3-7 d. d.
672552432808,0,20.49,3-7 d. d.
6925783826057,5,20.49,3-7 d. d.
6925783826064,2,20.49,3-7 d. d.
6925783826125,0,20.49,3-7 d. d.
5060420233025,2,20.49,3-7 d. d.
5903067009823,5,20.49,3-7 d. d.
5903067009847,5,20.49,3-7 d. d.
5903067009830,15,20.49,3-7 d. d.
5903067009861,5,20.49,3-7 d. d.
5906555612598,2,20.49,3-7 d. d.
4008600311713,15,20.49,3-7 d. d.
5905375839437,2,20.49,3-7 d. d.
5905375845155,0,20.49,3-7 d. d.
5905375847371,5,20.49,3-7 d. d.
5905375847715,0,20.49,3-7 d. d.
5905375849467,0,20.49,3-7 d. d.
5902963004871,2,20.49,3-7 d. d.
5900511025798,2,20.49,3-7 d. d.
5900511025941,5,20.49,3-7 d. d.
5900511617139,2,20.49,3-7 d. d.
5901691957954,5,20.59,3-7 d. d.
5901691957916,0,20.59,3-7 d. d.
5901691957657,2,20.59,3-7 d. d.
5901691957695,0,20.59,3-7 d. d.
5901691957664,0,20.59,3-7 d. d.
5901691957701,2,20.59,3-7 d. d.
5901691957961,2,20.59,3-7 d. d.
5901691957923,5,20.59,3-7 d. d.
5904165689917,0,20.59,3-7 d. d.
5904165689924,0,20.59,3-7 d. d.
5904165689931,0,20.59,3-7 d. d.
5904165684691,0,20.59,3-7 d. d.
5904165684714,0,20.59,3-7 d. d.
8710103845768,15,20.59,3-7 d. d.
8710103671688,15,20.59,3-7 d. d.
8710103990383,15,20.59,3-7 d. d.
8710103989653,15,20.59,3-7 d. d.
8710103989677,15,20.59,3-7 d. d.
8710103989691,15,20.59,3-7 d. d.
8710103989714,15,20.59,3-7 d. d.
5901435410660,15,20.59,3-7 d. d.
5904830708752,2,20.59,3-7 d. d.
5902216916685,15,20.59,3-7 d. d.
6925783804123,5,20.59,3-7 d. d.
6925783823964,0,20.59,3-7 d. d.
5901691880511,15,20.59,3-7 d. d.
8058664153459,15,20.59,3-7 d. d.
72239323281,2,20.59,3-7 d. d.
72239323298,2,20.59,3-7 d. d.
72239329993,2,20.59,3-7 d. d.
4897126750034,2,20.59,3-7 d. d.
5907784465115,2,20.59,3-7 d. d.
5907784468871,0,20.59,3-7 d. d.
6927163053084,0,20.59,3-7 d. d.
5060420233988,0,20.59,3-7 d. d.
5901691890336,5,20.59,3-7 d. d.
5901691890343,5,20.59,3-7 d. d.
5901691890374,15,20.59,3-7 d. d.
5901691890381,15,20.59,3-7 d. d.
5901691890411,15,20.59,3-7 d. d.
5901691890428,15,20.59,3-7 d. d.
5901691890459,15,20.59,3-7 d. d.
5901691890466,15,20.59,3-7 d. d.
5901691890497,15,20.59,3-7 d. d.
5901691890503,15,20.59,3-7 d. d.
5901691890534,15,20.59,3-7 d. d.
5901691890541,5,20.59,3-7 d. d.
5903407176345,15,20.59,3-7 d. d.
5903407176376,15,20.59,3-7 d. d.
5908268747260,2,20.59,3-7 d. d.
5906555612581,2,20.59,3-7 d. d.
5906555614219,2,20.59,3-7 d. d.
5905204309995,2,20.59,3-7 d. d.
5902963008084,15,20.59,3-7 d. d.
5902963008091,15,20.59,3-7 d. d.
5902963008107,15,20.59,3-7 d. d.
5902963002495,15,20.59,3-7 d. d.
5902963002501,5,20.59,3-7 d. d.
5902963002518,2,20.59,3-7 d. d.
5905489408482,5,20.59,3-7 d. d.
5905489408512,2,20.59,3-7 d. d.
5905489408505,5,20.59,3-7 d. d.
5905489408499,5,20.59,3-7 d. d.
5905489408475,2,20.59,3-7 d. d.
5900511021165,2,20.59,3-7 d. d.
5905094774194,0,20.59,3-7 d. d.
5905094774583,0,20.59,3-7 d. d.
5905094774767,0,20.59,3-7 d. d.
5905094774774,0,20.59,3-7 d. d.
5905094774972,0,20.59,3-7 d. d.
5905094776204,5,20.59,3-7 d. d.
5907644012411,15,20.69,3-7 d. d.
5907644012480,15,20.69,3-7 d. d.
5907644012534,15,20.69,3-7 d. d.
5907644012565,15,20.69,3-7 d. d.
5901811177095,2,20.69,3-7 d. d.
5901811177101,2,20.69,3-7 d. d.
5904356773920,2,20.69,3-7 d. d.
5060420233162,2,20.69,3-7 d. d.
5901691854079,2,20.69,3-7 d. d.
5903067009649,15,20.69,3-7 d. d.
5908268746065,0,20.69,3-7 d. d.
5902675001694,5,20.69,3-7 d. d.
5902675000024,2,20.69,3-7 d. d.
5902675020220,2,20.69,3-7 d. d.
5905094775160,2,20.69,3-7 d. d.
6971608440236,15,20.69,3-7 d. d.
5907644004522,15,20.79,3-7 d. d.
8720689037341,15,20.79,3-7 d. d.
9353965004608,2,20.79,3-7 d. d.
9353965004691,0,20.79,3-7 d. d.
9353965010586,2,20.79,3-7 d. d.
9353965011163,2,20.79,3-7 d. d.
5901435412114,15,20.79,3-7 d. d.
5904484178147,0,20.79,3-7 d. d.
6925783824602,0,20.79,3-7 d. d.
6925783824619,5,20.79,3-7 d. d.
6925783824626,5,20.79,3-7 d. d.
5904335829327,0,20.79,3-7 d. d.
5904335829778,0,20.79,3-7 d. d.
8058664164905,5,20.79,3-7 d. d.
72239323847,2,20.79,3-7 d. d.
5906197801701,0,20.79,3-7 d. d.
9001616831492,0,20.79,3-7 d. d.
9001616831508,0,20.79,3-7 d. d.
9001616831515,0,20.79,3-7 d. d.
9001616831522,2,20.79,3-7 d. d.
9001616831539,2,20.79,3-7 d. d.
9001616831546,2,20.79,3-7 d. d.
9001616831553,0,20.79,3-7 d. d.
9001616831560,0,20.79,3-7 d. d.
9001616831577,0,20.79,3-7 d. d.
9001616831584,0,20.79,3-7 d. d.
9001616831591,0,20.79,3-7 d. d.
9001616831607,0,20.79,3-7 d. d.
9001616850585,5,20.79,3-7 d. d.
9001616850592,2,20.79,3-7 d. d.
5908268746089,5,20.79,3-7 d. d.
5060666871289,0,20.79,3-7 d. d.
6925338200547,5,20.79,3-7 d. d.
6925338200554,0,20.79,3-7 d. d.
5060666870329,15,20.79,3-7 d. d.
4008600382447,5,20.79,3-7 d. d.
4008600418689,0,20.79,3-7 d. d.
5905127210354,15,20.79,3-7 d. d.
6934510505325,2,20.79,3-7 d. d.
5904326945500,2,20.79,3-7 d. d.
5904356852519,2,20.89,3-7 d. d.
5904356852540,2,20.89,3-7 d. d.
5904356852601,2,20.89,3-7 d. d.
5907784461162,2,20.89,3-7 d. d.
5907784461179,2,20.89,3-7 d. d.
5907784465351,5,20.89,3-7 d. d.
5903067015930,15,20.89,3-7 d. d.
5907180608512,15,20.89,3-7 d. d.
5905204309988,2,20.89,3-7 d. d.
5905204342633,2,20.89,3-7 d. d.
5905204342640,2,20.89,3-7 d. d.
5905204342626,2,20.89,3-7 d. d.
5905375844899,0,20.89,3-7 d. d.
5904326945449,2,20.89,3-7 d. d.
8058664144808,5,20.99,3-7 d. d.
8058664144815,5,20.99,3-7 d. d.
8058664070060,2,20.99,3-7 d. d.
8058664121502,5,20.99,3-7 d. d.
72239311370,15,20.99,3-7 d. d.
72239323816,2,20.99,3-7 d. d.
72239323823,2,20.99,3-7 d. d.
72239323830,2,20.99,3-7 d. d.
672552426678,0,20.99,3-7 d. d.
5907784466327,2,20.99,3-7 d. d.
5907784468130,0,20.99,3-7 d. d.
5903033904091,5,20.99,3-7 d. d.
5902675050524,2,20.99,3-7 d. d.
5902675067096,5,20.99,3-7 d. d.
5902675040594,2,20.99,3-7 d. d.
5902675050302,2,20.99,3-7 d. d.
850028177457,2,20.99,3-7 d. d.
5905375838218,0,20.99,3-7 d. d.
5905375838706,0,20.99,3-7 d. d.
5905375843762,2,20.99,3-7 d. d.
5905375845100,0,20.99,3-7 d. d.
7290108863215,2,20.99,3-7 d. d.
5905692301013,0,20.99,3-7 d. d.
6934510500412,2,20.99,3-7 d. d.
5904326948273,2,20.99,3-7 d. d.
5905274851561,0,21.09,3-7 d. d.
5905274851578,2,21.09,3-7 d. d.
5905274851585,0,21.09,3-7 d. d.
5901691852570,2,21.09,3-7 d. d.
5901691852563,15,21.09,3-7 d. d.
8058664175543,5,21.09,3-7 d. d.
8058664175765,2,21.09,3-7 d. d.
5904316150617,0,21.09,3-7 d. d.
5905692300474,2,21.09,3-7 d. d.
5904405021293,0,21.09,3-7 d. d.
5901691880221,15,21.09,3-7 d. d.
5903407353562,15,21.09,3-7 d. d.
5903067007652,5,21.09,3-7 d. d.
5903067007676,15,21.09,3-7 d. d.
5903067015701,15,21.09,3-7 d. d.
5903067015688,15,21.09,3-7 d. d.
5903067015695,15,21.09,3-7 d. d.
5903067015671,5,21.09,3-7 d. d.
5908268745679,0,21.09,3-7 d. d.
5906555614110,2,21.09,3-7 d. d.
5900511019063,2,21.09,3-7 d. d.
5900694749009,2,21.09,3-7 d. d.
8710103781899,15,21.19,3-7 d. d.
8710103781974,15,21.19,3-7 d. d.
72239303962,0,21.19,3-7 d. d.
672552425008,0,21.19,3-7 d. d.
4008600420576,15,21.19,3-7 d. d.
4008600420644,5,21.19,3-7 d. d.
5900694761506,2,21.19,3-7 d. d.
9353965002604,2,21.29,3-7 d. d.
9353965002611,2,21.29,3-7 d. d.
9353965002628,2,21.29,3-7 d. d.
9353965002635,2,21.29,3-7 d. d.
6925783802778,0,21.29,3-7 d. d.
5904335829839,0,21.29,3-7 d. d.
5904335831542,2,21.29,3-7 d. d.
672552427477,2,21.29,3-7 d. d.
5902686314554,2,21.29,3-7 d. d.
5902686314578,2,21.29,3-7 d. d.
5904316150358,5,21.29,3-7 d. d.
5904316150761,2,21.29,3-7 d. d.
5904316150778,2,21.29,3-7 d. d.
5907784469465,0,21.29,3-7 d. d.
9001616832000,2,21.29,3-7 d. d.
9001616853302,2,21.29,3-7 d. d.
9001616831997,2,21.29,3-7 d. d.
5902675066785,15,21.29,3-7 d. d.
4895038552012,0,21.29,3-7 d. d.
6944167103744,0,21.29,3-7 d. d.
5905375839444,2,21.29,3-7 d. d.
5010415364722,5,21.29,3-7 d. d.
5010415471543,2,21.29,3-7 d. d.
5905094774620,0,21.29,3-7 d. d.
8592168272846,2,21.29,3-7 d. d.
7290107722001,0,21.29,3-7 d. d.
5904165680259,2,21.39,3-7 d. d.
5904165683557,0,21.39,3-7 d. d.
5904165686817,2,21.39,3-7 d. d.
5904165688637,2,21.39,3-7 d. d.
5901811163524,2,21.39,3-7 d. d.
8710103989752,15,21.39,3-7 d. d.
5901435416921,5,21.39,3-7 d. d.
5904378860011,15,21.39,3-7 d. d.
5904378860004,15,21.39,3-7 d. d.
6925783801832,0,21.39,3-7 d. d.
6925783801849,15,21.39,3-7 d. d.
5908275161455,0,21.39,3-7 d. d.
5907672329963,2,21.39,3-7 d. d.
5907672329949,2,21.39,3-7 d. d.
6927162944086,2,21.39,3-7 d. d.
5060062991642,0,21.39,3-7 d. d.
5903067017477,2,21.39,3-7 d. d.
9001616851094,5,21.39,3-7 d. d.
5908268746072,2,21.39,3-7 d. d.
5902963001931,2,21.39,3-7 d. d.
5900511019117,2,21.39,3-7 d. d.
5900511021134,2,21.39,3-7 d. d.
5900511025484,2,21.39,3-7 d. d.
5905094775139,0,21.39,3-7 d. d.
6971608445385,2,21.39,3-7 d. d.
8710103991618,15,21.49,3-7 d. d.
8710103991625,5,21.49,3-7 d. d.
8710103990444,15,21.49,3-7 d. d.
5904044995368,0,21.49,3-7 d. d.
5904044995375,0,21.49,3-7 d. d.
5905274851660,2,21.49,3-7 d. d.
5907672328317,5,21.49,3-7 d. d.
5902686304562,2,21.49,3-7 d. d.
5905036205335,2,21.49,3-7 d. d.
5905036205342,2,21.49,3-7 d. d.
5906555610952,2,21.49,3-7 d. d.
7297476492375,0,21.49,3-7 d. d.
7297476492368,0,21.49,3-7 d. d.
7297476492382,0,21.49,3-7 d. d.
7290108863550,2,21.49,3-7 d. d.
6971608440076,0,21.49,3-7 d. d.
6971608440564,2,21.49,3-7 d. d.
6971608446900,2,21.49,3-7 d. d.
5904165685612,2,21.59,3-7 d. d.
5904165685513,5,21.59,3-7 d. d.
5904165685520,2,21.59,3-7 d. d.
5904165685537,0,21.59,3-7 d. d.
5904165687296,0,21.59,3-7 d. d.
5904165687302,2,21.59,3-7 d. d.
5904165687319,2,21.59,3-7 d. d.
5907001940173,5,21.59,3-7 d. d.
5907001940180,5,21.59,3-7 d. d.
5907001940197,2,21.59,3-7 d. d.
5901435416013,15,21.59,3-7 d. d.
5904830708745,2,21.59,3-7 d. d.
5904830708882,0,21.59,3-7 d. d.
6925783819950,2,21.59,3-7 d. d.
6925783824299,15,21.59,3-7 d. d.
5904335836479,0,21.59,3-7 d. d.
5905692308234,2,21.59,3-7 d. d.
4897126750010,0,21.59,3-7 d. d.
4897126750027,0,21.59,3-7 d. d.
4897126753417,2,21.59,3-7 d. d.
4897126753424,0,21.59,3-7 d. d.
6927163037084,2,21.59,3-7 d. d.
6925783826101,0,21.59,3-7 d. d.
6925783826118,0,21.59,3-7 d. d.
5902021287239,2,21.59,3-7 d. d.
5902675062312,0,21.59,3-7 d. d.
5902675067782,5,21.59,3-7 d. d.
5060492570172,0,21.59,3-7 d. d.
5905375827090,0,21.59,3-7 d. d.
5010415478658,5,21.59,3-7 d. d.
5905127343106,2,21.59,3-7 d. d.
6934510500788,2,21.59,3-7 d. d.
6934510584993,2,21.59,3-7 d. d.
8720689034890,15,21.69,3-7 d. d.
9353965006794,2,21.69,3-7 d. d.
9353965006800,2,21.69,3-7 d. d.
9353965006817,2,21.69,3-7 d. d.
9353965006848,2,21.69,3-7 d. d.
9353965006886,2,21.69,3-7 d. d.
9353965006893,2,21.69,3-7 d. d.
9353965006992,2,21.69,3-7 d. d.
9353965007005,2,21.69,3-7 d. d.
9353965010562,2,21.69,3-7 d. d.
9353965010548,2,21.69,3-7 d. d.
9353965010555,2,21.69,3-7 d. d.
9353965006862,2,21.69,3-7 d. d.
9353965006879,2,21.69,3-7 d. d.
9353965004240,0,21.69,3-7 d. d.
9353965004257,0,21.69,3-7 d. d.
9353965007678,0,21.69,3-7 d. d.
9353965007685,0,21.69,3-7 d. d.
5901435416549,15,21.69,3-7 d. d.
5901435410646,15,21.69,3-7 d. d.
5904484178130,2,21.69,3-7 d. d.
5904830708769,2,21.69,3-7 d. d.
6925783824367,2,21.69,3-7 d. d.
6925783824374,2,21.69,3-7 d. d.
5901691880412,5,21.69,3-7 d. d.
5901691880429,15,21.69,3-7 d. d.
8058664127764,2,21.69,3-7 d. d.
5907784465207,2,21.69,3-7 d. d.
5903067015909,15,21.69,3-7 d. d.
5902675079372,2,21.69,3-7 d. d.
5902675019798,2,21.69,3-7 d. d.
5900511616880,2,21.69,3-7 d. d.
6971608440267,2,21.69,3-7 d. d.
6971608440441,2,21.69,3-7 d. d.
7290107722636,5,21.69,3-7 d. d.
5904209894543,15,21.79,3-7 d. d.
5904209894581,15,21.79,3-7 d. d.
5904209894628,5,21.79,3-7 d. d.
5904209894666,15,21.79,3-7 d. d.
5904209894796,2,21.79,3-7 d. d.
5904209894956,15,21.79,3-7 d. d.
5904209895212,5,21.79,3-7 d. d.
6925783804192,2,21.79,3-7 d. d.
72239009604,2,21.79,3-7 d. d.
5904356730480,2,21.79,3-7 d. d.
5904356730497,2,21.79,3-7 d. d.
5904356730503,2,21.79,3-7 d. d.
5904356730718,2,21.79,3-7 d. d.
5904356730725,2,21.79,3-7 d. d.
5904356730800,2,21.79,3-7 d. d.
5904356730817,2,21.79,3-7 d. d.
5904356730824,2,21.79,3-7 d. d.
5904356731036,2,21.79,3-7 d. d.
5904356731043,2,21.79,3-7 d. d.
5904356851840,0,21.79,3-7 d. d.
5904356851857,2,21.79,3-7 d. d.
5904356851864,0,21.79,3-7 d. d.
5904356851871,2,21.79,3-7 d. d.
5904356851888,2,21.79,3-7 d. d.
5904356859242,0,21.79,3-7 d. d.
4052396071726,2,21.79,3-7 d. d.
4052396080582,2,21.79,3-7 d. d.
5907180608093,5,21.79,3-7 d. d.
5905036205403,2,21.79,3-7 d. d.
5902675021425,0,21.79,3-7 d. d.
5902675040679,5,21.79,3-7 d. d.
4008600441694,2,21.79,3-7 d. d.
590537582131,0,21.79,3-7 d. d.
5905375838829,0,21.79,3-7 d. d.
5905375838843,0,21.79,3-7 d. d.
5905375845124,0,21.79,3-7 d. d.
5905375845131,0,21.79,3-7 d. d.
5905375845179,0,21.79,3-7 d. d.
6971608440168,2,21.79,3-7 d. d.
5904326947962,2,21.79,3-7 d. d.
6925783815891,2,21.89,3-7 d. d.
6925783825982,2,21.89,3-7 d. d.
5907672342603,2,21.89,3-7 d. d.
5907672342627,5,21.89,3-7 d. d.
5907672345376,2,21.89,3-7 d. d.
5907672345383,2,21.89,3-7 d. d.
5907672345390,5,21.89,3-7 d. d.
5907672345406,15,21.89,3-7 d. d.
5907672345413,2,21.89,3-7 d. d.
5907672345420,2,21.89,3-7 d. d.
5905692308128,2,21.89,3-7 d. d.
672552435502,2,21.89,3-7 d. d.
5903067009656,15,21.89,3-7 d. d.
5907180608994,5,21.89,3-7 d. d.
5908268745655,0,21.89,3-7 d. d.
5908268745686,0,21.89,3-7 d. d.
5903033905869,2,21.89,3-7 d. d.
5905204342848,2,21.89,3-7 d. d.
5905375835057,0,21.89,3-7 d. d.
5900511020632,2,21.89,3-7 d. d.
5010415478313,2,21.89,3-7 d. d.
6971608440069,2,21.89,3-7 d. d.
6971608446801,0,21.89,3-7 d. d.
5904326947238,2,21.89,3-7 d. d.
5906280654085,2,21.89,3-7 d. d.
5906280651718,0,21.89,3-7 d. d.
5901811176937,2,21.99,3-7 d. d.
5901811176944,2,21.99,3-7 d. d.
5901435414125,2,21.99,3-7 d. d.
6925783824084,5,21.99,3-7 d. d.
8058664119370,2,21.99,3-7 d. d.
5903067004477,0,21.99,3-7 d. d.
9001616831898,2,21.99,3-7 d. d.
9001616831904,0,21.99,3-7 d. d.
9001616831911,15,21.99,3-7 d. d.
9001616835575,2,21.99,3-7 d. d.
9001616839894,5,21.99,3-7 d. d.
5905036207773,0,21.99,3-7 d. d.
5906555611089,15,21.99,3-7 d. d.
5902675067393,2,21.99,3-7 d. d.
4008600424567,0,21.99,3-7 d. d.
5902963002273,2,21.99,3-7 d. d.
5902963002280,15,21.99,3-7 d. d.
5902963002303,2,21.99,3-7 d. d.
5902963002310,5,21.99,3-7 d. d.
5900511021219,15,21.99,3-7 d. d.
5900511022650,2,21.99,3-7 d. d.
5900511022674,15,21.99,3-7 d. d.
5901435414880,5,22.09,3-7 d. d.
5901435414583,15,22.09,3-7 d. d.
5901435414620,0,22.09,3-7 d. d.
5901435415528,0,22.09,3-7 d. d.
8058664153466,2,22.09,3-7 d. d.
5904356929990,0,22.09,3-7 d. d.
5902686308652,2,22.09,3-7 d. d.
5903067015916,5,22.09,3-7 d. d.
5904165684080,2,22.19,3-7 d. d.
5904165684097,2,22.19,3-7 d. d.
5904165684721,2,22.19,3-7 d. d.
5904165689887,2,22.19,3-7 d. d.
5904165689894,0,22.19,3-7 d. d.
5904165689900,2,22.19,3-7 d. d.
5904165686725,2,22.19,3-7 d. d.
5904165686787,2,22.19,3-7 d. d.
5904165688644,2,22.19,3-7 d. d.
5904209891832,2,22.19,3-7 d. d.
9353965008354,2,22.19,3-7 d. d.
9353965008378,2,22.19,3-7 d. d.
9353965007746,2,22.19,3-7 d. d.
9353965007753,2,22.19,3-7 d. d.
9353965007760,2,22.19,3-7 d. d.
9353965005605,0,22.19,3-7 d. d.
9353965005612,2,22.19,3-7 d. d.
9353965005599,2,22.19,3-7 d. d.
5901435416167,2,22.19,3-7 d. d.
8058664164875,5,22.19,3-7 d. d.
5903067009694,15,22.19,3-7 d. d.
5903067009700,5,22.19,3-7 d. d.
5903067009717,5,22.19,3-7 d. d.
9001616831928,0,22.19,3-7 d. d.
9001616831935,0,22.19,3-7 d. d.
9001616831942,0,22.19,3-7 d. d.
4008600418276,0,22.19,3-7 d. d.
4008600435990,2,22.19,3-7 d. d.
4008600435914,5,22.19,3-7 d. d.
5905375834579,2,22.19,3-7 d. d.
5902963011855,5,22.19,3-7 d. d.
5010415478603,5,22.19,3-7 d. d.
5900694323308,0,22.19,3-7 d. d.
5901811126857,0,22.29,3-7 d. d.
5901811126895,2,22.29,3-7 d. d.
5901811168475,2,22.29,3-7 d. d.
